Material,Hardness,Density,Temperature,Load,Speed,WearRate,FrictionCoefficient
Nickel,73.43,8.73,93,93,920,0.1496,0.7197
Nickel,67.28,8.81,466,42,906,0.3542,0.7124
Nickel,77.62,8.85,405,64,586,0.5381,0.8938
Nickel,77.31,8.78,736,30,603,0.4849,0.6178
Nickel,74.43,8.89,687,186,420,4.2052,0.5339
Nickel,79.47,8.88,196,105,748,0.3659,0.6763
Nickel,71.22,8.88,444,141,445,1.7726,0.5239
Nickel,79.86,8.85,125,33,963,0.0568,0.8355
Nickel,79.19,8.76,183,194,745,0.5602,0.6708
Nickel,75.53,8.79,723,66,197,3.3279,0.6639
Nickel,73.53,8.72,143,197,78,4.7731,0.7319
Nickel,77.73,8.86,587,140,484,1.9484,0.599
Nickel,70.07,8.9,113,193,367,0.7941,0.8685
Nickel,69.46,8.75,724,61,162,4.5624,0.407
Nickel,68.4,8.84,768,24,282,1.1117,0.5903
Nickel,71.62,8.85,459,117,457,1.6089,0.887
Nickel,66.67,8.84,183,78,786,0.2671,0.4562
Nickel,67.89,8.88,594,140,401,3.4033,0.452
Nickel,75.46,8.77,750,166,666,2.1665,0.4783
Nickel,78.9,8.84,519,47,972,0.263,0.5511
Nickel,68.79,8.74,92,100,605,0.2141,0.5941
Nickel,77.51,8.8,691,62,779,0.5819,0.7248
Nickel,74.8,8.87,722,17,890,0.1998,0.6909
Nickel,77.9,8.9,41,77,61,0.7732,0.8281
Nickel,71.74,8.76,225,56,598,0.2494,0.534
Nickel,70.73,8.87,578,47,174,2.5887,0.4229
Nickel,74.42,8.9,139,5,380,0.0272,0.7159
Nickel,76.68,8.85,167,76,807,0.1786,0.6794
Nickel,74.16,8.75,59,45,902,0.0356,0.6727
Nickel,78.37,8.72,367,136,225,3.3747,0.7583
Nickel,77.07,8.87,233,28,391,0.2557,0.5713
Nickel,68.63,8.79,27,6,653,0.01,0.476
Nickel,75.79,8.76,94,56,301,0.2706,0.4544
Nickel,71.78,8.85,610,22,832,0.2395,0.43
Nickel,76.77,8.9,430,184,64,17.3304,0.7363
Nickel,65.69,8.77,750,153,219,7.5345,0.7662
Nickel,75.4,8.7,576,172,92,13.2227,0.7744
Nickel,74.5,8.84,41,116,664,0.0913,0.6068
Nickel,73.47,8.71,701,126,183,6.745,0.5732
Nickel,78.98,8.75,126,198,427,0.7492,0.506
Nickel,67.65,8.83,128,115,477,0.4919,0.7577
Nickel,73.8,8.83,585,79,981,0.5453,0.7538
Nickel,77.26,8.85,773,36,258,1.2585,0.4486
Nickel,74.95,8.83,511,183,271,4.3937,0.7155
Nickel,70.1,8.83,59,155,551,0.254,0.4565
Nickel,71.61,8.86,692,68,111,5.9331,0.5565
Nickel,74.75,8.76,50,183,170,0.7473,0.5212
Nickel,78.26,8.88,124,72,378,0.2865,0.8914
Nickel,76.76,8.79,134,153,455,0.5387,0.4115
Nickel,73.37,8.89,413,173,496,1.8414,0.8851
Nickel,70.25,8.81,528,69,768,0.742,0.7759
Nickel,70.18,8.8,394,177,613,1.3056,0.4887
Nickel,71.26,8.83,187,80,713,0.3434,0.5555
Nickel,71.1,8.75,279,106,493,0.9644,0.5302
Nickel,70.62,8.7,154,101,252,0.8502,0.5272
Nickel,65.85,8.82,459,30,274,0.6375,0.6101
Nickel,68.03,8.73,577,137,115,8.3793,0.8745
Nickel,74.0,8.81,595,188,539,2.8643,0.7673
Nickel,68.68,8.77,226,10,64,0.5851,0.4684
Nickel,72.13,8.73,718,188,293,7.4309,0.5408
Nickel,71.16,8.78,198,26,558,0.1194,0.569
Nickel,78.02,8.81,101,22,583,0.0567,0.6481
Nickel,69.84,8.83,498,182,316,4.1164,0.5866
Nickel,74.76,8.89,572,164,986,1.5015,0.7741
Nickel,72.49,8.78,174,35,661,0.1154,0.7416
Nickel,73.98,8.79,81,13,54,0.2958,0.7577
Nickel,68.9,8.76,706,154,152,9.2189,0.8627
Nickel,69.65,8.71,226,94,138,1.8816,0.5634
Nickel,66.03,8.79,76,144,580,0.3254,0.6043
Nickel,67.37,8.7,124,73,960,0.1635,0.4781
Nickel,74.65,8.75,566,71,612,0.9985,0.4216
Nickel,67.54,8.84,486,143,918,1.1319,0.6906
Nickel,77.25,8.85,543,98,131,5.9223,0.589
Nickel,67.69,8.72,398,183,236,5.3371,0.6423
Nickel,70.31,8.84,373,24,571,0.2442,0.5899
Nickel,67.25,8.8,303,89,377,1.019,0.4828
Nickel,69.75,8.72,53,192,372,0.3418,0.7366
Nickel,72.39,8.77,247,79,151,1.7331,0.706
Nickel,68.59,8.77,684,143,675,1.749,0.6862
Nickel,73.29,8.82,636,22,224,0.9793,0.6452
Nickel,73.2,8.8,672,108,242,3.5688,0.4558
Nickel,76.81,8.87,95,192,829,0.289,0.881
Nickel,73.3,8.89,136,127,363,0.6832,0.7751
Nickel,69.74,8.73,267,162,349,1.7574,0.8869
Nickel,70.9,8.78,789,171,603,3.214,0.7793
Nickel,74.77,8.8,405,46,394,0.588,0.6637
Nickel,72.86,8.72,755,189,982,2.1744,0.8587
Nickel,66.12,8.78,547,154,403,3.4941,0.4001
Nickel,76.2,8.8,702,5,607,0.0886,0.769
Nickel,65.63,8.78,85,164,343,0.536,0.8766
Nickel,68.32,8.73,675,114,346,3.2868,0.4825
Nickel,69.04,8.87,575,142,503,1.9719,0.7026
Nickel,71.99,8.79,719,85,998,0.9545,0.59
Nickel,74.8,8.79,296,39,469,0.3932,0.5912
Nickel,75.58,8.76,441,27,424,0.3989,0.7613
Nickel,79.45,8.74,177,21,600,0.0687,0.8993
Nickel,72.85,8.77,489,189,861,1.5162,0.4238
Nickel,70.04,8.74,257,158,956,0.6261,0.8752
Nickel,77.22,8.78,356,44,479,0.4221,0.687
Nickel,76.0,8.81,491,176,106,10.1316,0.5142
Nickel,65.33,8.89,78,101,53,2.5689,0.5742
Nickel,74.73,8.76,525,154,283,3.97,0.7101
Nickel,77.92,8.74,680,105,942,0.7901,0.5628
Nickel,65.31,8.78,243,25,627,0.1288,0.7082
Nickel,75.3,8.79,252,67,220,1.1559,0.7823
Nickel,74.29,8.85,58,63,691,0.0774,0.8504
Nickel,70.23,8.82,41,86,63,0.801,0.7926
Nickel,77.2,8.8,186,102,193,1.2199,0.4144
Nickel,78.96,8.83,780,75,323,2.1974,0.4422
Nickel,72.76,8.87,487,178,753,1.6309,0.7267
Nickel,66.89,8.75,699,12,908,0.1482,0.7319
Nickel,72.22,8.83,89,129,319,0.4934,0.5031
Nickel,72.71,8.74,43,110,615,0.1094,0.5869
Nickel,72.53,8.74,39,52,700,0.0466,0.6466
Nickel,79.33,8.89,220,74,164,1.222,0.5488
Nickel,69.71,8.77,87,158,558,0.3086,0.8606
Nickel,77.05,8.8,532,102,317,2.2911,0.6665
Nickel,65.79,8.75,51,59,182,0.2792,0.4917
Nickel,68.01,8.86,794,91,668,1.3315,0.4987
Nickel,66.13,8.87,264,16,62,0.8996,0.7973
Nickel,77.12,8.82,531,47,379,0.7356,0.6447
Nickel,68.64,8.89,645,183,282,6.7043,0.639
Nickel,74.92,8.79,622,43,90,4.01,0.5077
Nickel,68.61,8.85,458,23,620,0.2624,0.8473
Nickel,75.88,8.81,275,130,388,1.1738,0.8541
Nickel,69.72,8.78,47,149,376,0.2525,0.4894
Nickel,69.37,8.82,117,141,935,0.3007,0.8391
Nickel,73.75,8.71,469,156,123,8.3864,0.4474
Nickel,69.22,8.76,79,32,963,0.0385,0.8511
Nickel,75.5,8.87,636,50,365,1.3076,0.6685
Nickel,70.13,8.73,672,118,247,4.9196,0.7409
Nickel,78.59,8.77,673,109,354,2.6691,0.6033
Nickel,72.61,8.84,329,186,705,1.0539,0.6637
Nickel,66.81,8.8,429,52,953,0.3887,0.4608
Nickel,66.02,8.88,231,66,924,0.2721,0.8193
Nickel,66.97,8.82,381,51,186,1.8134,0.8277
Nickel,77.76,8.86,564,83,575,1.1596,0.4405
Nickel,67.12,8.88,233,162,386,1.1755,0.8485
Nickel,75.48,8.89,666,18,408,0.3168,0.7438
Nickel,77.41,8.76,639,106,982,0.8666,0.5343
Nickel,70.68,8.83,371,62,204,1.6319,0.4227
Nickel,66.05,8.75,644,51,256,1.9587,0.8265
Nickel,74.32,8.72,594,147,449,3.0756,0.7342
Nickel,79.82,8.85,515,53,948,0.3295,0.5366
Nickel,74.82,8.87,788,78,502,1.8665,0.7983
Nickel,74.35,8.77,684,140,403,3.7525,0.581
Nickel,77.94,8.76,736,143,480,3.3513,0.5417
Nickel,68.95,8.79,763,131,398,2.9691,0.8488
Nickel,79.29,8.83,504,191,145,8.3334,0.4203
Nickel,71.76,8.77,424,143,295,3.2018,0.7102
Nickel,78.34,8.79,361,142,643,0.8821,0.8624
Nickel,69.01,8.71,155,170,947,0.3684,0.4822
Nickel,76.14,8.8,240,128,634,0.575,0.5236
Nickel,78.13,8.8,479,154,629,1.77,0.6216
Nickel,67.02,8.85,783,116,256,4.402,0.8697
Nickel,70.24,8.89,607,89,355,2.581,0.8861
Nickel,72.07,8.73,63,187,748,0.2359,0.6487
Nickel,73.76,8.79,98,59,797,0.0875,0.7503
Nickel,74.33,8.82,539,74,721,0.7523,0.653
Nickel,65.6,8.87,791,18,868,0.2862,0.5594
Nickel,67.95,8.73,570,125,641,1.3136,0.5473
Nickel,69.45,8.76,122,49,760,0.0953,0.8386
Nickel,65.49,8.72,376,48,641,0.4576,0.668
Nickel,75.55,8.73,323,54,311,0.7273,0.8445
Nickel,78.41,8.87,55,78,998,0.0504,0.8105
Nickel,77.23,8.79,465,165,440,2.0695,0.4579
Nickel,79.53,8.76,284,8,937,0.0291,0.8351
Nickel,74.86,8.85,524,74,743,0.7256,0.4544
Nickel,77.01,8.82,71,44,683,0.0547,0.8175
Nickel,77.49,8.86,585,90,359,1.6208,0.4526
Nickel,79.66,8.82,93,75,711,0.1339,0.5076
Nickel,66.27,8.81,537,186,735,1.7529,0.6631
Nickel,73.59,8.72,326,109,997,0.4038,0.6566
Nickel,72.04,8.89,192,130,622,0.5957,0.5121
Nickel,78.42,8.71,83,189,272,0.8713,0.6889
Nickel,68.56,8.75,773,38,389,1.2435,0.4224
Nickel,77.55,8.85,157,80,468,0.4037,0.7696
Nickel,71.87,8.83,85,52,389,0.1767,0.7902
Nickel,68.85,8.81,101,125,564,0.3153,0.8781
Nickel,69.35,8.81,623,44,739,0.5349,0.7226
Nickel,74.47,8.73,656,113,464,1.9336,0.5429
Nickel,74.23,8.79,264,183,261,2.8215,0.7653
Nickel,76.19,8.83,234,175,122,3.9667,0.7604
Nickel,67.36,8.76,375,39,884,0.2483,0.5106
Nickel,67.55,8.86,304,106,979,0.4526,0.7525
Nickel,69.96,8.81,104,195,502,0.6043,0.5115
Nickel,68.65,8.9,620,154,922,1.2371,0.5465
Nickel,77.45,8.88,256,64,887,0.2046,0.8659
Nickel,69.38,8.76,749,106,663,1.7751,0.8764
Nickel,69.6,8.78,576,171,652,2.4584,0.567
Nickel,74.23,8.84,223,21,267,0.1928,0.6135
Nickel,79.47,8.83,354,131,919,0.7194,0.886
Nickel,69.06,8.79,377,175,232,3.9541,0.5954
Nickel,74.99,8.86,75,193,708,0.3089,0.7809
Nickel,79.63,8.83,334,147,183,3.1078,0.8669
Nickel,67.95,8.75,139,153,290,1.0608,0.5762
Nickel,67.23,8.78,414,82,683,0.8534,0.413
Nickel,78.29,8.74,682,167,647,2.2615,0.6619
Nickel,72.02,8.85,594,5,190,0.1855,0.5887
Nickel,65.25,8.85,527,7,227,0.2851,0.4662
Nickel,74.21,8.77,180,48,642,0.2061,0.4973
Nickel,67.55,8.81,642,107,367,2.7993,0.7991
Nickel,66.37,8.82,792,145,156,9.2857,0.7515
Nickel,65.24,8.73,750,155,853,2.4678,0.7881
Nickel,66.18,8.81,465,34,504,0.4941,0.6529
Nickel,65.15,8.86,113,166,552,0.5413,0.4903
Nickel,71.4,8.77,666,47,742,0.7018,0.4115
Nickel,77.15,8.85,92,96,827,0.1605,0.5934
Nickel,67.66,8.76,297,26,165,0.6077,0.8947
Nickel,73.8,8.87,666,43,351,0.965,0.5808
Nickel,79.41,8.84,385,138,553,1.097,0.455
Nickel,68.9,8.8,390,31,901,0.2118,0.5161
Nickel,73.21,8.79,418,54,195,1.3914,0.6333
Nickel,73.37,8.75,376,46,258,0.8655,0.4641
Nickel,72.16,8.79,452,46,606,0.4126,0.4298
Nickel,76.94,8.7,633,196,406,4.4121,0.6977
Nickel,72.59,8.8,86,91,650,0.1424,0.6924
Nickel,75.48,8.73,725,63,748,0.6568,0.7067
Nickel,72.56,8.86,158,133,105,2.5952,0.641
Nickel,72.36,8.74,559,148,918,1.0963,0.8526
Nickel,79.84,8.7,409,55,923,0.3321,0.4088
Nickel,74.27,8.84,777,54,829,0.645,0.6982
Nickel,71.57,8.81,398,14,351,0.2254,0.4905
Nickel,71.75,8.79,37,138,406,0.1967,0.5139
Nickel,74.57,8.81,397,153,859,0.7871,0.4699
Nickel,65.67,8.73,252,38,342,0.3759,0.5087
Nickel,69.87,8.7,639,146,415,3.0142,0.7198
Nickel,66.77,8.72,202,20,973,0.0685,0.7606
Nickel,68.31,8.8,351,121,514,1.3538,0.5091
Nickel,67.85,8.84,484,13,588,0.1816,0.8327
Nickel,76.76,8.78,366,181,179,4.0704,0.6185
Nickel,68.3,8.82,662,102,465,2.1247,0.6697
Nickel,65.97,8.73,625,96,893,0.9141,0.6358
Nickel,70.24,8.73,143,173,669,0.5329,0.86
Nickel,70.95,8.81,426,78,913,0.6106,0.5478
Nickel,70.57,8.7,742,134,570,2.047,0.7536
Nickel,76.36,8.81,471,94,479,1.0915,0.893
Nickel,77.09,8.85,568,130,196,4.9549,0.867
Nickel,75.41,8.88,321,91,993,0.3339,0.4537
Nickel,72.69,8.76,569,28,110,2.0155,0.4033
Nickel,71.26,8.86,96,78,946,0.1062,0.8733
Nickel,65.97,8.78,75,125,814,0.1444,0.709
Nickel,71.97,8.82,355,23,543,0.2322,0.5836
Nickel,69.88,8.8,645,189,852,1.9329,0.4109
Nickel,78.34,8.84,717,186,864,2.2649,0.7081
Nickel,72.51,8.77,283,6,437,0.0602,0.6143
Nickel,66.33,8.78,234,20,185,0.3134,0.8609
Nickel,68.99,8.8,279,27,284,0.4337,0.6596
Nickel,78.21,8.87,209,139,472,0.7887,0.7409
Nickel,75.41,8.73,698,50,265,1.4497,0.6004
Nickel,73.18,8.83,714,9,796,0.1294,0.6706
Nickel,72.18,8.81,498,86,687,0.9311,0.5673
Nickel,76.88,8.74,419,102,140,3.9846,0.842
Nickel,74.65,8.78,265,194,545,1.2601,0.6034
Nickel,75.41,8.89,39,45,257,0.0772,0.7009
Nickel,73.74,8.72,524,137,430,2.1149,0.5035
Magnesium,35.53,1.74,375,138,115,14.7996,0.5936
Magnesium,33.78,1.67,218,172,873,1.2856,0.5164
Magnesium,40.57,1.77,550,28,548,0.721,0.5918
Magnesium,39.92,1.78,161,104,644,0.5349,0.659
Magnesium,39.14,1.62,226,144,707,0.9676,0.3111
Magnesium,31.01,1.75,224,103,961,0.7188,0.5929
Magnesium,33.98,1.73,648,139,460,6.6199,0.6789
Magnesium,33.76,1.77,609,9,792,0.1664,0.6362
Magnesium,35.44,1.76,126,190,1000,0.7311,0.3677
Magnesium,32.2,1.76,356,125,618,2.6712,0.482
Magnesium,38.7,1.73,753,108,884,2.2525,0.6026
Magnesium,40.73,1.67,638,95,91,18.4326,0.5436
Magnesium,33.74,1.79,509,10,88,1.8519,0.4055
Magnesium,44.28,1.74,82,41,65,1.1666,0.5985
Magnesium,36.93,1.73,751,148,835,3.0144,0.4809
Magnesium,30.74,1.77,555,42,342,2.0797,0.5091
Magnesium,31.57,1.79,68,101,132,1.3263,0.6509
Magnesium,30.92,1.76,735,116,138,22.66,0.5272
Magnesium,32.89,1.74,446,170,821,3.2731,0.3324
Magnesium,37.36,1.69,241,69,899,0.4213,0.5601
Magnesium,37.59,1.71,741,152,945,3.4386,0.3075
Magnesium,40.69,1.62,616,96,198,6.1228,0.573
Magnesium,39.4,1.66,722,165,124,22.9314,0.4011
Magnesium,43.28,1.79,332,196,933,1.742,0.6412
Magnesium,41.61,1.66,753,33,543,0.9076,0.4439
Magnesium,39.01,1.62,201,185,976,0.9827,0.3609
Magnesium,32.37,1.68,781,35,908,1.0177,0.6889
Magnesium,30.23,1.78,231,139,496,2.4311,0.3973
Magnesium,37.05,1.69,60,71,694,0.1486,0.4307
Magnesium,39.13,1.78,84,142,611,0.5472,0.6354
Magnesium,43.96,1.63,313,79,606,0.8957,0.3635
Magnesium,31.13,1.75,385,18,456,0.529,0.5036
Magnesium,38.54,1.76,158,101,973,0.3733,0.5787
Magnesium,30.79,1.78,462,75,95,10.0767,0.4055
Magnesium,35.55,1.75,596,9,511,0.2501,0.4662
Magnesium,34.95,1.74,430,49,897,0.7366,0.6053
Magnesium,42.45,1.77,552,96,297,3.3966,0.4246
Magnesium,41.52,1.68,749,41,442,1.7503,0.4756
Magnesium,33.46,1.71,368,99,567,1.8085,0.3053
Magnesium,41.14,1.62,153,53,683,0.296,0.6978
Magnesium,42.37,1.75,768,51,92,9.1543,0.397
Magnesium,43.47,1.69,685,40,263,2.0852,0.351
Magnesium,32.51,1.72,275,52,731,0.7085,0.6886
Magnesium,33.99,1.65,386,44,619,0.8741,0.3833
Magnesium,34.27,1.65,150,53,649,0.3443,0.6896
Magnesium,34.97,1.61,596,50,810,1.1856,0.3919
Magnesium,33.52,1.74,239,117,146,6.6394,0.3693
Magnesium,44.29,1.67,384,95,173,4.707,0.304
Magnesium,36.43,1.65,527,61,711,1.0952,0.3876
Magnesium,38.19,1.68,410,186,819,1.958,0.6436
Magnesium,30.76,1.72,417,92,418,3.2778,0.6369
Magnesium,44.88,1.72,34,168,73,1.7794,0.6986
Magnesium,40.51,1.68,204,54,608,0.5106,0.5552
Magnesium,44.97,1.64,555,184,211,9.8948,0.3327
Magnesium,37.71,1.68,277,11,730,0.0931,0.4906
Magnesium,30.12,1.61,342,24,790,0.3838,0.3624
Magnesium,41.43,1.76,643,84,333,3.9564,0.4272
Magnesium,41.71,1.75,244,63,717,0.5398,0.6765
Magnesium,32.23,1.74,181,166,91,9.7737,0.5067
Magnesium,30.86,1.68,374,124,124,11.3284,0.3353
Magnesium,35.97,1.78,281,190,886,1.3527,0.3674
Magnesium,39.15,1.78,542,152,893,2.2867,0.5774
Magnesium,37.75,1.78,80,109,596,0.4122,0.5243
Magnesium,35.52,1.76,527,54,136,5.8661,0.3245
Magnesium,32.01,1.76,405,158,211,10.7653,0.352
Magnesium,41.8,1.73,108,124,271,1.2505,0.6516
Magnesium,35.58,1.72,190,200,792,1.4654,0.6558
Magnesium,42.08,1.8,281,6,259,0.1566,0.6044
Magnesium,31.02,1.67,81,117,262,1.3705,0.4293
Magnesium,31.15,1.79,391,11,861,0.1598,0.3199
Magnesium,37.03,1.62,769,94,816,2.2057,0.3443
Magnesium,30.54,1.63,105,107,532,0.6081,0.5156
Magnesium,38.09,1.64,273,54,329,1.0111,0.4848
Magnesium,40.86,1.64,759,157,972,2.7853,0.3017
Magnesium,31.35,1.68,145,20,788,0.1195,0.3073
Magnesium,40.92,1.72,305,97,281,2.6859,0.3758
Magnesium,38.92,1.7,663,33,996,0.6494,0.5867
Magnesium,34.08,1.67,321,78,112,6.9892,0.3716
Magnesium,44.86,1.76,77,184,143,2.2314,0.6505
Magnesium,43.34,1.67,305,191,716,2.2205,0.5861
Magnesium,40.36,1.78,447,94,503,2.1731,0.5702
Magnesium,39.99,1.65,596,152,71,36.4976,0.4931
Magnesium,37.39,1.71,496,69,521,1.721,0.6527
Magnesium,30.92,1.77,384,111,935,1.7369,0.4333
Magnesium,42.07,1.78,173,14,591,0.1055,0.6293
Magnesium,31.97,1.73,446,199,142,20.9925,0.5229
Magnesium,32.07,1.65,187,182,89,12.9534,0.6683
Magnesium,41.06,1.76,791,95,533,3.888,0.6605
Magnesium,44.08,1.77,294,77,68,6.8434,0.3515
Magnesium,43.79,1.79,709,85,674,2.0156,0.4313
Magnesium,40.23,1.78,396,99,372,2.4615,0.6646
Magnesium,41.52,1.68,189,89,297,1.5524,0.4551
Magnesium,44.83,1.8,381,156,394,3.3549,0.4256
Magnesium,33.01,1.74,60,113,877,0.2176,0.6242
Magnesium,37.59,1.75,111,158,546,0.7127,0.5024
Magnesium,30.7,1.7,298,198,813,2.2347,0.6227
Magnesium,42.87,1.76,374,60,487,0.8602,0.556
Magnesium,44.7,1.68,700,29,568,0.7891,0.698
Magnesium,40.86,1.7,103,39,544,0.1761,0.3951
Magnesium,32.23,1.61,408,112,281,5.8446,0.3911
Magnesium,35.12,1.66,317,89,958,0.7962,0.3212
Magnesium,40.82,1.67,90,194,708,0.591,0.307
Magnesium,43.62,1.66,510,163,870,2.378,0.4729
Magnesium,30.2,1.66,190,154,390,2.7941,0.5927
Magnesium,41.75,1.74,121,171,453,1.0405,0.6866
Magnesium,38.85,1.63,391,40,951,0.4879,0.3329
Magnesium,43.73,1.66,40,178,748,0.2505,0.432
Magnesium,31.61,1.61,537,147,160,15.6928,0.5397
Magnesium,32.66,1.71,575,169,528,4.8787,0.4857
Magnesium,40.96,1.79,53,93,424,0.3032,0.6031
Magnesium,36.74,1.78,476,135,555,2.9686,0.5636
Magnesium,32.89,1.76,757,80,276,7.4349,0.5201
Magnesium,34.24,1.64,746,162,377,8.7112,0.5754
Magnesium,39.2,1.61,532,89,919,1.3563,0.3583
Magnesium,35.76,1.62,557,159,588,3.9835,0.5721
Magnesium,32.21,1.67,600,52,711,1.1038,0.6933
Magnesium,40.35,1.65,85,100,821,0.2204,0.3665
Magnesium,34.72,1.72,55,75,446,0.2441,0.3388
Magnesium,39.9,1.62,335,47,748,0.4584,0.3846
Magnesium,31.01,1.73,403,134,840,2.3737,0.5735
Magnesium,37.19,1.69,259,94,248,2.5606,0.6973
Magnesium,32.64,1.69,261,143,209,5.5024,0.5633
Magnesium,31.35,1.73,557,83,631,2.6009,0.5516
Magnesium,40.28,1.73,353,39,388,0.9654,0.3977
Magnesium,44.26,1.63,286,185,479,2.8518,0.4902
Magnesium,38.28,1.61,581,154,540,5.0587,0.3526
Magnesium,36.76,1.67,448,34,987,0.4967,0.3237
Magnesium,32.22,1.75,442,154,101,24.0153,0.3683
Magnesium,36.3,1.73,34,30,950,0.0271,0.4917
Magnesium,35.45,1.77,330,140,173,7.2167,0.6057
Magnesium,39.75,1.75,565,106,532,3.149,0.577
Magnesium,33.59,1.65,595,147,887,2.4486,0.3923
Magnesium,34.71,1.73,344,103,343,2.8433,0.4728
Magnesium,44.4,1.75,63,134,164,1.2757,0.3444
Magnesium,40.53,1.76,713,13,972,0.1911,0.3478
Magnesium,34.51,1.76,430,103,210,7.0622,0.4071
Magnesium,41.58,1.79,94,71,55,3.4406,0.5584
Magnesium,31.51,1.67,789,44,214,5.9984,0.4982
Magnesium,39.13,1.61,701,146,508,4.8067,0.428
Magnesium,42.6,1.73,636,174,987,2.6042,0.3541
Magnesium,34.59,1.79,647,94,434,4.2924,0.5649
Magnesium,30.88,1.64,206,199,923,1.1566,0.5262
Magnesium,33.07,1.76,203,41,424,0.5141,0.5929
Magnesium,44.35,1.64,40,180,589,0.2491,0.3161
Magnesium,34.64,1.74,378,74,653,1.4771,0.5286
Magnesium,38.84,1.61,123,145,929,0.4117,0.4488
Magnesium,42.85,1.72,753,136,941,2.9558,0.6466
Magnesium,33.26,1.77,254,164,343,3.9533,0.6056
Magnesium,39.24,1.78,164,115,177,2.8224,0.4576
Magnesium,35.61,1.67,301,64,659,0.8339,0.3655
Magnesium,37.62,1.62,360,67,618,1.0178,0.5427
Magnesium,41.67,1.69,95,93,147,1.5679,0.3968
Magnesium,32.15,1.67,205,49,518,0.4903,0.6586
Magnesium,30.42,1.72,783,130,729,4.012,0.6485
Magnesium,33.38,1.73,483,54,747,1.1739,0.3513
Magnesium,39.26,1.63,77,127,902,0.2329,0.5273
Magnesium,35.59,1.65,792,145,442,8.484,0.4733
Magnesium,38.64,1.71,760,95,101,17.737,0.5304
Magnesium,44.86,1.78,436,7,191,0.3113,0.4848
Magnesium,34.59,1.75,70,144,614,0.5062,0.699
Magnesium,33.94,1.64,605,172,831,4.3797,0.5665
Magnesium,36.38,1.64,437,104,110,11.9366,0.4622
Magnesium,41.55,1.71,102,50,654,0.168,0.5686
Magnesium,37.5,1.76,458,47,117,4.6615,0.6288
Magnesium,40.76,1.68,308,177,986,1.5453,0.597
Magnesium,36.9,1.72,305,23,224,0.8745,0.626
Magnesium,30.07,1.61,322,197,912,2.7145,0.4618
Magnesium,32.93,1.77,744,191,505,7.914,0.4127
Magnesium,43.54,1.65,208,112,866,0.6619,0.434
Magnesium,36.95,1.69,509,147,971,2.3791,0.6528
Magnesium,37.6,1.7,91,197,146,2.9593,0.5227
Magnesium,44.36,1.65,677,148,961,2.5994,0.5962
Magnesium,37.6,1.76,63,17,949,0.0318,0.603
Magnesium,37.61,1.63,629,178,525,4.6065,0.5374
Magnesium,34.17,1.7,795,125,126,21.3715,0.3541
Magnesium,34.8,1.74,588,40,999,0.6138,0.4921
Magnesium,35.71,1.67,675,52,406,2.1658,0.363
Magnesium,35.49,1.76,347,35,381,0.7961,0.3358
Magnesium,41.73,1.66,527,187,755,3.3065,0.341
Magnesium,34.88,1.73,585,59,712,1.4069,0.6723
Magnesium,43.84,1.64,647,105,419,3.6453,0.4023
Magnesium,40.99,1.62,642,90,945,1.607,0.4226
Magnesium,30.67,1.7,465,80,564,2.4059,0.635
Magnesium,32.29,1.67,98,187,172,3.6189,0.4215
Magnesium,40.71,1.66,133,82,756,0.3569,0.599
Magnesium,39.86,1.7,737,50,537,1.8936,0.4535
Magnesium,43.7,1.61,27,86,312,0.1939,0.6261
Magnesium,33.1,1.74,283,97,852,1.0216,0.6148
Magnesium,42.59,1.75,703,71,399,2.392,0.5099
Magnesium,30.44,1.72,393,180,443,6.243,0.6991
Magnesium,44.5,1.67,58,36,893,0.0479,0.5643
Magnesium,41.44,1.62,511,90,636,1.9528,0.5735
Magnesium,32.65,1.74,143,51,351,0.5367,0.3453
Magnesium,40.87,1.63,345,155,272,3.9036,0.6689
Magnesium,30.0,1.65,46,114,376,0.5322,0.4591
Magnesium,34.96,1.65,154,21,370,0.2679,0.4785
Magnesium,42.78,1.71,699,195,636,5.6443,0.4373
Magnesium,44.51,1.69,121,55,363,0.3894,0.3225
Magnesium,44.35,1.8,148,105,168,1.8782,0.3066
Magnesium,43.83,1.79,726,76,152,8.5414,0.5995
Magnesium,42.5,1.64,449,183,438,4.4203,0.3875
Magnesium,42.71,1.77,76,53,495,0.2251,0.4333
Magnesium,31.03,1.73,413,141,723,2.418,0.5014
Magnesium,39.94,1.8,621,87,368,3.4762,0.3016
Magnesium,32.53,1.75,304,48,178,2.6335,0.6809
Magnesium,31.56,1.77,711,33,228,3.3788,0.6628
Magnesium,41.07,1.61,650,26,404,1.1358,0.6537
Magnesium,39.39,1.67,169,63,274,1.0987,0.5379
Magnesium,41.24,1.71,358,81,588,1.3295,0.3827
Magnesium,42.07,1.76,383,25,932,0.1982,0.4335
Magnesium,31.86,1.69,152,165,381,2.0111,0.6956
Magnesium,38.92,1.76,681,152,774,3.3952,0.3355
Magnesium,31.9,1.62,149,6,381,0.0739,0.6912
Magnesium,42.46,1.69,54,60,680,0.134,0.6273
Magnesium,33.85,1.61,530,134,957,1.9751,0.6839
Magnesium,31.07,1.7,513,104,940,1.6495,0.3644
Magnesium,43.88,1.63,409,165,497,2.6917,0.4826
Magnesium,39.92,1.69,609,30,482,1.0037,0.6511
Magnesium,43.35,1.71,155,29,838,0.1438,0.5166
Magnesium,30.6,1.68,415,14,448,0.4701,0.398
Magnesium,31.0,1.64,563,54,110,9.3795,0.6104
